order,"{'equations': 0.3076923076923077, 'differential': 0.15384615384615385, 'give': 0.07692307692307693, 'process': 0.07692307692307693, 'develop': 0.07692307692307693, 'extreme': 0.07692307692307693, 'relations': 0.07692307692307693, 'pdes': 0.07692307692307693, 'structures': 0.07692307692307693}"
give,{'student': 1.0}
appreciation,{'value': 1.0}
value,"{'analysis': 0.13333333333333333, 'theorem': 0.13333333333333333, 'theorems': 0.13333333333333333, 'decomposition': 0.13333333333333333, 'various': 0.06666666666666667, 'propositions': 0.06666666666666667, 'enhancing': 0.06666666666666667, 'based': 0.06666666666666667, 'discrete': 0.06666666666666667, 'problems': 0.06666666666666667, 'added': 0.06666666666666667}"
available,"{'school': 0.8, 'analysis': 0.2}"
solution,"{'systems': 0.14285714285714285, 'problems': 0.07142857142857142, 'characteristics': 0.07142857142857142, 'decision': 0.07142857142857142, 'linear': 0.07142857142857142, 'differential': 0.07142857142857142, 'three': 0.07142857142857142, 'laplace': 0.07142857142857142, 'nonlinear': 0.07142857142857142, 'ordinary': 0.07142857142857142, 'modelling': 0.07142857142857142, 'method': 0.07142857142857142, 'methods': 0.07142857142857142}"
problems,"{'opportunities': 0.041666666666666664, 'pertain': 0.041666666666666664, 'posed': 0.041666666666666664, 'therapeutic': 0.041666666666666664, 'children': 0.041666666666666664, 'faced': 0.020833333333333332, 'include': 0.020833333333333332, 'multisubject': 0.020833333333333332, 'top': 0.020833333333333332, 'practical': 0.020833333333333332, 'profit': 0.020833333333333332, 'management': 0.020833333333333332, 'competition': 0.020833333333333332, 'development': 0.020833333333333332, 'psychometric': 0.020833333333333332, 'across': 0.020833333333333332, 'fields': 0.020833333333333332, 'animal': 0.020833333333333332, 'seminars': 0.020833333333333332, 'people': 0.020833333333333332, 'orthogonal': 0.020833333333333332, 'nonlinear': 0.020833333333333332, 'elliptic': 0.020833333333333332, 'basics': 0.020833333333333332, 'using': 0.020833333333333332, 'graph': 0.020833333333333332, 'lower': 0.020833333333333332, 'design': 0.020833333333333332, 'church': 0.020833333333333332, 'selected': 0.020833333333333332, 'simplex': 0.020833333333333332, 'integer': 0.020833333333333332, 'topics': 0.020833333333333332, 'visibility': 0.020833333333333332, 'applied': 0.020833333333333332, 'division': 0.020833333333333332, 'information': 0.020833333333333332, 'emphasis': 0.020833333333333332, 'hidden': 0.020833333333333332, 'combinatorial': 0.020833333333333332, 'knapsack': 0.020833333333333332, 'possible': 0.020833333333333332, 'discussed': 0.020833333333333332}"
faced,{'managers': 1.0}
extends,{'advanced': 1.0}
advanced,"{'topics': 0.24324324324324326, 'seminars': 0.08108108108108109, 'comprehensive': 0.08108108108108109, 'prescriptive': 0.05405405405405406, 'study': 0.05405405405405406, 'techniques': 0.05405405405405406, 'level': 0.02702702702702703, 'predictive': 0.02702702702702703, 'quantitative': 0.02702702702702703, 'course': 0.02702702702702703, 'studies': 0.02702702702702703, 'seminar': 0.02702702702702703, 'set': 0.02702702702702703, 'physical': 0.02702702702702703, 'methodologies': 0.02702702702702703, 'modelling': 0.02702702702702703, 'authentication': 0.02702702702702703, 'data': 0.02702702702702703, 'methods': 0.02702702702702703, 'multiprocessor': 0.02702702702702703, 'research': 0.02702702702702703, 'object': 0.02702702702702703}"
covered,"{'include': 0.42857142857142855, 'graduate': 0.2857142857142857, 'regular': 0.14285714285714285, 'adm': 0.07142857142857142, 'within': 0.07142857142857142}"
adm,"{'1340': 0.09090909090909091, '3340': 0.09090909090909091, '2342': 0.09090909090909091, 'courses': 0.09090909090909091, 'core': 0.09090909090909091, '2381': 0.09090909090909091, '5360': 0.09090909090909091, '6274': 0.09090909090909091, '6286': 0.09090909090909091, '6275': 0.09090909090909091, '6287': 0.09090909090909091}"
1340,{'concepts': 1.0}
procedures,"{'including': 0.2, 'make': 0.1, 'problems': 0.1, 'eg': 0.1, 'power': 0.1, 'range': 0.1, 'associated': 0.1, 'validation': 0.1, 'graphics': 0.1}"
current,"{'research': 0.6, 'issues': 0.05, 'proposed': 0.03333333333333333, 'trends': 0.03333333333333333, 'theoretical': 0.03333333333333333, 'neurochemical': 0.03333333333333333, 'interest': 0.03333333333333333, 'legislation': 0.016666666666666666, 'jobs': 0.016666666666666666, 'market': 0.016666666666666666, 'international': 0.016666666666666666, 'concerns': 0.016666666666666666, 'conceptualizations': 0.016666666666666666, 'topics': 0.016666666666666666, 'years': 0.016666666666666666, 'approaches': 0.016666666666666666, 'ai': 0.016666666666666666, 'e': 0.016666666666666666}"
proposed,{'accounting': 1.0}
studied,"{'within': 0.18181818181818182, 'student': 0.18181818181818182, 'accompanied': 0.18181818181818182, 'staff': 0.18181818181818182, 'course': 0.09090909090909091, 'different': 0.09090909090909091, 'derivative': 0.09090909090909091}"
balance,{'sheet': 1.0}
sheet,{'income': 1.0}
income,"{'taxes': 0.21052631578947367, 'statement': 0.10526315789473684, 'tax': 0.10526315789473684, 'arrive': 0.05263157894736842, 'calculation': 0.05263157894736842, 'derivatives': 0.05263157894736842, 'trusts': 0.05263157894736842, 'responsibility': 0.05263157894736842, 'accounting': 0.05263157894736842, 'measurement': 0.05263157894736842, 'including': 0.05263157894736842, 'capital': 0.05263157894736842, 'derivative': 0.05263157894736842, 'real': 0.05263157894736842}"
statement,"{'items': 0.3333333333333333, 'analysis': 0.3333333333333333, 'accounting': 0.16666666666666666, 'intermediate': 0.16666666666666666}"
items,"{'specific': 0.3333333333333333, 'multiple': 0.3333333333333333, 'applications': 0.3333333333333333}"
assets,"{'organization': 0.3333333333333333, 'liabilities': 0.3333333333333333, 'evaluation': 0.3333333333333333}"
conjunction,{'adm': 1.0}
3340,{'enhances': 1.0}
enhances,{'students': 1.0}
reporting,"{'including': 0.2857142857142857, 'financial': 0.14285714285714285, 'applied': 0.14285714285714285, 'practices': 0.14285714285714285, 'accounting': 0.14285714285714285, 'issues': 0.14285714285714285}"
environment,"{'foreign': 0.13333333333333333, 'markets': 0.06666666666666667, 'competitive': 0.06666666666666667, 'labour': 0.06666666666666667, 'students': 0.06666666666666667, 'telecom': 0.06666666666666667, 'canadian': 0.06666666666666667, 'present': 0.06666666666666667, 'technology': 0.06666666666666667, 'structure': 0.06666666666666667, 'human': 0.06666666666666667, 'organization': 0.06666666666666667, 'interfaces': 0.06666666666666667, 'theoretical': 0.06666666666666667}"
markets,"{'debt': 0.11764705882352941, 'exchange': 0.11764705882352941, 'concepts': 0.058823529411764705, 'social': 0.058823529411764705, 'active': 0.058823529411764705, 'derivatives': 0.058823529411764705, 'markets': 0.058823529411764705, 'selection': 0.058823529411764705, 'course': 0.058823529411764705, 'risk': 0.058823529411764705, 'currency': 0.058823529411764705, 'fiscal': 0.058823529411764705, 'particular': 0.058823529411764705, 'common': 0.058823529411764705, 'international': 0.058823529411764705}"
valuation,"{'risk': 0.25, 'portfolio': 0.16666666666666666, 'option': 0.16666666666666666, 'duration': 0.08333333333333333, 'relative': 0.08333333333333333, 'value': 0.08333333333333333, 'capital': 0.08333333333333333, 'fixed': 0.08333333333333333}"
risk,"{'management': 0.30434782608695654, 'return': 0.08695652173913043, 'neutral': 0.08695652173913043, 'maintenance': 0.08695652173913043, 'aversion': 0.043478260869565216, 'internal': 0.043478260869565216, 'capital': 0.043478260869565216, 'assessment': 0.043478260869565216, 'identification': 0.043478260869565216, 'asset': 0.043478260869565216, 'taking': 0.043478260869565216, 'income': 0.043478260869565216, 'protective': 0.043478260869565216, 'factor': 0.043478260869565216}"
return,"{'cost': 0.5, 'behavioural': 0.5}"
capital,"{'budgeting': 0.2777777777777778, 'structure': 0.16666666666666666, 'management': 0.1111111111111111, 'markets': 0.1111111111111111, 'capital': 0.05555555555555555, 'asset': 0.05555555555555555, 'working': 0.05555555555555555, 'cost': 0.05555555555555555, 'gains': 0.05555555555555555, 'losses': 0.05555555555555555}"
certainty,{'long': 1.0}
long,"{'term': 0.6666666666666666, 'distance': 0.3333333333333333}"
term,"{'financing': 0.1875, 'stage': 0.125, 'interventions': 0.125, 'nature': 0.0625, 'structure': 0.0625, 'preparation': 0.0625, 'performance': 0.0625, 'investments': 0.0625, 'work': 0.0625, 'student': 0.0625, 'paper': 0.0625, 'selection': 0.0625}"
financing,"{'working': 0.16666666666666666, 'key': 0.16666666666666666, 'decisions': 0.16666666666666666, 'organization': 0.16666666666666666, 'leverage': 0.16666666666666666, 'real': 0.16666666666666666}"
working,"{'capital': 0.2857142857142857, 'academic': 0.2857142857142857, 'entrepreneur': 0.14285714285714285, 'spin': 0.14285714285714285, 'private': 0.14285714285714285}"
short,"{'term': 0.6, 'exact': 0.4}"
key,"{'cryptography': 0.4, 'theoretical': 0.2, 'encryption': 0.2, 'cryptosystems': 0.2}"
theoretical,"{'models': 0.1935483870967742, 'issues': 0.0967741935483871, 'aspects': 0.06451612903225806, 'problems': 0.06451612903225806, 'assumptions': 0.06451612903225806, 'foundations': 0.06451612903225806, 'relevance': 0.06451612903225806, 'experimental': 0.06451612903225806, 'frameworks': 0.06451612903225806, 'empirical': 0.06451612903225806, 'paradigms': 0.03225806451612903, 'perspectives': 0.03225806451612903, 'methodological': 0.03225806451612903, 'approaches': 0.03225806451612903, 'development': 0.03225806451612903, 'applications': 0.03225806451612903}"
paradigms,"{'objectives': 0.18181818181818182, 'modern': 0.09090909090909091, 'object': 0.09090909090909091, 'problem': 0.09090909090909091, 'constraint': 0.09090909090909091, 'data': 0.09090909090909091, 'practical': 0.09090909090909091, 'may': 0.09090909090909091, 'efficient': 0.09090909090909091, 'big': 0.09090909090909091}"
modern,"{'finance': 0.1, 'organizations': 0.1, 'portfolio': 0.1, 'strategy': 0.1, 'performance': 0.1, 'societies': 0.1, 'ancient': 0.1, 'times': 0.1, 'programming': 0.1, 'hybrid': 0.1}"
arbitrage,"{'expected': 0.3333333333333333, 'pricing': 0.3333333333333333, 'portfolios': 0.3333333333333333}"
expected,"{'student': 0.35714285714285715, 'change': 0.21428571428571427, 'values': 0.14285714285714285, 'utility': 0.07142857142857142, 'work': 0.07142857142857142, 'directly': 0.07142857142857142, 'mean': 0.07142857142857142}"
utility,{'risk': 1.0}
aversion,{'trade': 1.0}
trade,"{'offs': 0.16666666666666666, 'emphasizes': 0.16666666666666666, 'patterns': 0.16666666666666666, 'policy': 0.16666666666666666, 'policies': 0.16666666666666666, 'computational': 0.16666666666666666}"
offs,{'risk': 1.0}
behavioural,"{'neuroscience': 0.19230769230769232, 'emotional': 0.11538461538461539, 'pharmacology': 0.07692307692307693, 'ecologists': 0.07692307692307693, 'data': 0.07692307692307693, 'concepts': 0.038461538461538464, 'analysis': 0.038461538461538464, 'theory': 0.038461538461538464, 'impact': 0.038461538461538464, 'organisational': 0.038461538461538464, 'sciences': 0.038461538461538464, 'neurobiology': 0.038461538461538464, 'psychodynamic': 0.038461538461538464, 'assessment': 0.038461538461538464, 'aspects': 0.038461538461538464, 'analyses': 0.038461538461538464, 'systems': 0.038461538461538464}"
prospect,{'theory': 1.0}
theory,"{'practice': 0.031914893617021274, 'research': 0.031914893617021274, 'introduction': 0.031914893617021274, 'selected': 0.031914893617021274, 'finite': 0.031914893617021274, 'course': 0.031914893617021274, 'likelihood': 0.031914893617021274, 'applications': 0.031914893617021274, 'leading': 0.02127659574468085, 'related': 0.02127659574468085, 'topics': 0.02127659574468085, 'non': 0.02127659574468085, 'bayesian': 0.02127659574468085, 'framing': 0.010638297872340425, 'investigated': 0.010638297872340425, 'capital': 0.010638297872340425, 'portfolio': 0.010638297872340425, 'corporate': 0.010638297872340425, 'applied': 0.010638297872340425, 'risk': 0.010638297872340425, 'dividend': 0.010638297872340425, 'network': 0.010638297872340425, 'theory': 0.010638297872340425, 'development': 0.010638297872340425, 'critical': 0.010638297872340425, 'treatment': 0.010638297872340425, 'isomorphism': 0.010638297872340425, 'functions': 0.010638297872340425, 'game': 0.010638297872340425, 'mathematical': 0.010638297872340425, 'chaos': 0.010638297872340425, 'mathematics': 0.010638297872340425, 'quick': 0.010638297872340425, 'euclidean': 0.010638297872340425, 'foundations': 0.010638297872340425, 'sets': 0.010638297872340425, 'encoding': 0.010638297872340425, 'statistical': 0.010638297872340425, 'computability': 0.010638297872340425, 'multivariate': 0.010638297872340425, 'hypothesis': 0.010638297872340425, 'experimental': 0.010638297872340425, 'recursive': 0.010638297872340425, 'philosophy': 0.010638297872340425, 'algebraic': 0.010638297872340425, 'diophantine': 0.010638297872340425, 'groups': 0.010638297872340425, 'counting': 0.010638297872340425, 'economics': 0.010638297872340425, 'pac': 0.010638297872340425, 'multi': 0.010638297872340425, 'gradient': 0.010638297872340425, 'topological': 0.010638297872340425, 'random': 0.010638297872340425, 'finitely': 0.010638297872340425, 'gentzens': 0.010638297872340425, 'arithmetic': 0.010638297872340425, 'operational': 0.010638297872340425, 'logic': 0.010638297872340425, 'simulation': 0.010638297872340425, 'wkb': 0.010638297872340425, 'standard': 0.010638297872340425, 'orthogonality': 0.010638297872340425, 'incomplete': 0.010638297872340425, 'optimal': 0.010638297872340425, 'np': 0.010638297872340425, 'abstract': 0.010638297872340425, 'sensitivity': 0.010638297872340425, 'computing': 0.010638297872340425, 'user': 0.010638297872340425, 'application': 0.010638297872340425, 'routing': 0.010638297872340425, 'maximum': 0.010638297872340425}"
framing,{'mental': 1.0}
mental,"{'health': 0.6, 'events': 0.13333333333333333, 'accounting': 0.06666666666666667, 'physical': 0.06666666666666667, 'computation': 0.06666666666666667, 'models': 0.06666666666666667}"
agency,"{'relationships': 0.25, 'theory': 0.25, 'paid': 0.25, 'organization': 0.25}"
relationships,"{'managing': 0.125, 'examining': 0.125, 'information': 0.0625, 'integrated': 0.0625, 'profit': 0.0625, 'strategy': 0.0625, 'future': 0.0625, 'intercultural': 0.0625, 'learning': 0.0625, 'separation': 0.0625, 'coping': 0.0625, 'social': 0.0625, 'mate': 0.0625, 'decision': 0.0625}"
asymmetry,{'introduction': 1.0}
systems,"{'course': 0.0423728813559322, 'including': 0.025423728813559324, 'development': 0.025423728813559324, 'examples': 0.025423728813559324, 'linear': 0.025423728813559324, 'differential': 0.025423728813559324, 'operational': 0.01694915254237288, 'planning': 0.01694915254237288, 'practical': 0.01694915254237288, 'technology': 0.01694915254237288, 'part': 0.01694915254237288, 'existence': 0.01694915254237288, 'software': 0.01694915254237288, 'analysis': 0.01694915254237288, 'underlying': 0.00847457627118644, 'job': 0.00847457627118644, 'designed': 0.00847457627118644, 'clinical': 0.00847457627118644, 'function': 0.00847457627118644, 'acquisition': 0.00847457627118644, '3': 0.00847457627118644, 'change': 0.00847457627118644, 'affect': 0.00847457627118644, 'critical': 0.00847457627118644, 'management': 0.00847457627118644, 'processes': 0.00847457627118644, 'role': 0.00847457627118644, 'telecommunication': 0.00847457627118644, 'methodology': 0.00847457627118644, 'enterprise': 0.00847457627118644, 'system': 0.00847457627118644, 'post': 0.00847457627118644, 'forecasting': 0.00847457627118644, 'environment': 0.00847457627118644, 'liability': 0.00847457627118644, 'higher': 0.00847457627118644, 'strategic': 0.00847457627118644, 'inter': 0.00847457627118644, 'cooperative': 0.00847457627118644, 'decision': 0.00847457627118644, 'group': 0.00847457627118644, 'methods': 0.00847457627118644, 'maintenance': 0.00847457627118644, 'quality': 0.00847457627118644, 'associated': 0.00847457627118644, 'current': 0.00847457627118644, 'case': 0.00847457627118644, 'procedures': 0.00847457627118644, 'complex': 0.00847457627118644, 'interventions': 0.00847457627118644, 'theory': 0.00847457627118644, 'research': 0.00847457627118644, 'equilibrium': 0.00847457627118644, 'minimization': 0.00847457627118644, 'completeness': 0.00847457627118644, 'iterative': 0.00847457627118644, 'gauss': 0.00847457627118644, 'block': 0.00847457627118644, 'fundamental': 0.00847457627118644, 'nonlinear': 0.00847457627118644, 'regularity': 0.00847457627118644, 'etc': 0.00847457627118644, 'blocking': 0.00847457627118644, 'stochastic': 0.00847457627118644, 'distributed': 0.00847457627118644, 'operating': 0.00847457627118644, 'design': 0.00847457627118644, 'input': 0.00847457627118644, 'basic': 0.00847457627118644, 'application': 0.00847457627118644, 'communicating': 0.00847457627118644, 'overview': 0.00847457627118644, 'synchronisation': 0.00847457627118644, 'real': 0.00847457627118644, 'big': 0.00847457627118644, 'important': 0.00847457627118644, 'gis': 0.00847457627118644, 'algorithms': 0.00847457627118644, 'shaping': 0.00847457627118644, 'category': 0.00847457627118644, 'implementations': 0.00847457627118644, 'mobility': 0.00847457627118644, 'verification': 0.00847457627118644, 'business': 0.00847457627118644, 'mobile': 0.00847457627118644, 'natural': 0.00847457627118644, 'rule': 0.00847457627118644, 'constraint': 0.00847457627118644, 'machine': 0.00847457627118644, 'cognitive': 0.00847457627118644, 'applications': 0.00847457627118644, 'genetic': 0.00847457627118644, 'topics': 0.00847457627118644, 'multiprocessor': 0.00847457627118644, 'protection': 0.00847457627118644, 'testable': 0.00847457627118644}"
